HR, SC, WF, BT, STATE, ACT
67,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-41,passive,work
66,0,-93,-41,passive,work
66,0,-93,-41,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-46,passive,work
67,0,-93,-46,passive,work
67,0,-93,-46,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
67,0,-93,-36,passive,work
70,0,-93,-36,passive,work
70,0,-93,-36,passive,work
70,0,-93,-36,passive,work
70,0,-93,-36,passive,work
70,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
72,0,-93,-36,passive,work
73,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-35,passive,work
74,0,-93,-35,passive,work
74,0,-93,-35,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
72,0,-93,-37,passive,work
72,0,-93,-37,passive,work
70,0,-93,-37,passive,work
70,0,-93,-37,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
72,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
72,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-37,passive,work
71,0,-93,-37,passive,work
71,0,-93,-37,passive,work
70,0,-93,-38,passive,work
70,0,-93,-38,passive,work
48,0,-93,-38,passive,work
48,0,-93,-36,passive,work
49,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-37,passive,work
53,0,-93,-37,passive,work
53,0,-93,-37,passive,work
52,0,-93,-37,passive,work
52,0,-93,-37,passive,work
53,0,-93,-37,passive,work
53,0,-93,-36,passive,work
53,0,-93,-36,passive,work
53,0,-93,-36,passive,work
53,0,-93,-36,passive,work
53,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
53,0,-93,-36,passive,work
53,0,-93,-37,passive,work
53,0,-93,-37,passive,work
53,0,-93,-37,passive,work
51,0,-93,-37,passive,work
51,0,-93,-37,passive,work
51,0,-93,-37,passive,work
51,0,-93,-47,passive,work
51,0,-93,-47,passive,work
51,0,-93,-47,passive,work
51,0,-93,-36,passive,work
51,0,-93,-36,passive,work
51,0,-93,-36,passive,work
50,0,-93,-36,passive,work
50,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
49,0,-93,-37,passive,work
50,0,-93,-36,passive,work
50,0,-93,-36,passive,work
50,0,-93,-36,passive,work
50,0,-93,-37,passive,work
51,0,-93,-37,passive,work
52,0,-93,-37,passive,work
52,0,-93,-37,passive,work
52,0,-93,-37,passive,work
52,0,-93,-37,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
51,0,-93,-36,passive,work
51,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
48,0,-93,-37,passive,work
48,0,-93,-37,passive,work
47,0,-93,-37,passive,work
47,0,-93,-42,passive,work
47,0,-93,-42,passive,work
48,0,-93,-42,passive,work
48,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
48,0,-93,-42,passive,work
48,0,-93,-42,passive,work
47,0,-93,-42,passive,work
47,0,-93,-42,passive,work
47,0,-93,-42,passive,work
47,0,-93,-42,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
49,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-36,passive,work
48,0,-93,-42,passive,work
49,0,-93,-42,passive,work
49,0,-93,-42,passive,work
49,0,-93,-42,passive,work
50,0,-93,-36,passive,work
51,0,-93,-36,passive,work
52,0,-93,-36,passive,work
52,0,-93,-36,passive,work
53,0,-93,-36,passive,work
53,0,-93,-36,passive,work
55,0,-93,-36,passive,work
55,0,-93,-36,passive,work
55,0,-93,-36,passive,work
55,0,-93,-36,passive,work
55,0,-93,-36,passive,work
56,0,-93,-36,passive,work
56,0,-93,-36,passive,work
57,0,-93,-36,passive,work
58,0,-93,-36,passive,work
59,0,-93,-37,passive,work
59,0,-93,-37,passive,work
59,0,-93,-37,passive,work
59,0,-93,-38,passive,work
64,0,-93,-38,passive,work
64,0,-93,-38,passive,work
65,0,-93,-36,passive,work
66,0,-93,-36,passive,work
68,0,-93,-36,passive,work
69,0,-93,-35,passive,work
69,0,-93,-35,passive,work
69,0,-93,-35,passive,work
69,0,-93,-36,passive,work
69,0,-93,-36,passive,work
69,0,-93,-36,passive,work
70,0,-93,-43,passive,work
70,0,-93,-43,passive,work
72,0,-93,-43,passive,work
72,0,-93,-36,passive,work
73,0,-93,-36,passive,work
74,0,-93,-36,passive,work
75,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-37,passive,work
76,0,-93,-37,passive,work
76,0,-93,-37,passive,work
74,0,-93,-41,passive,work
74,0,-93,-41,passive,work
74,0,-93,-41,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
72,0,-93,-37,passive,work
72,0,-93,-42,passive,work
70,0,-93,-42,passive,work
68,0,-93,-42,passive,work
68,0,-93,-36,passive,work
68,0,-93,-36,passive,work
68,0,-93,-36,passive,work
67,0,-93,-43,passive,work
67,0,-93,-43,passive,work
66,0,-93,-43,passive,work
66,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-37,passive,work
65,0,-93,-37,passive,work
65,0,-93,-37,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
65,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-36,passive,work
66,0,-93,-37,passive,work
66,0,-93,-37,passive,work
66,0,-93,-37,passive,work
67,0,-93,-36,passive,work
69,0,-93,-36,passive,work
69,0,-93,-36,passive,work
69,0,-93,-37,passive,work
69,0,-93,-37,passive,work
68,0,-93,-37,passive,work
68,0,-93,-38,passive,work
67,0,-93,-38,passive,work
67,0,-93,-38,passive,work
68,0,-93,-36,passive,work
68,0,-93,-36,passive,work
69,0,-93,-36,passive,work
69,0,-93,-37,passive,work
70,0,-93,-37,passive,work
70,0,-93,-37,passive,work
70,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-36,passive,work
71,0,-93,-35,passive,work
72,0,-93,-35,passive,work
72,0,-93,-35,passive,work
72,0,-93,-38,passive,work
72,0,-93,-38,passive,work
74,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
77,0,-93,-38,passive,work
78,0,-93,-37,passive,work
80,0,-93,-37,passive,work
80,0,-93,-37,passive,work
81,0,-93,-37,passive,work
81,0,-93,-37,passive,work
78,0,-93,-37,passive,work
78,0,-93,-37,passive,work
81,0,-93,-37,passive,work
81,0,-93,-37,passive,work
78,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
80,0,-93,-38,passive,work
80,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-37,passive,work
80,0,-93,-38,passive,work
80,0,-93,-38,passive,work
80,0,-93,-38,passive,work
80,0,-93,-37,passive,work
80,0,-93,-37,passive,work
81,0,-93,-37,passive,work
81,0,-93,-37,passive,work
82,0,-93,-37,passive,work
83,0,-93,-37,passive,work
83,0,-93,-40,passive,work
83,0,-93,-40,passive,work
83,0,-93,-40,passive,work
83,0,-93,-40,passive,work
85,0,-93,-40,passive,work
85,0,-93,-40,passive,work
86,0,-93,-38,passive,work
85,0,-93,-38,passive,work
84,0,-93,-38,passive,work
82,0,-93,-37,passive,work
82,0,-93,-37,passive,work
82,0,-93,-37,passive,work
82,0,-93,-38,passive,work
82,0,-93,-38,passive,work
82,0,-93,-38,passive,work
82,0,-93,-38,passive,work
82,0,-93,-39,passive,work
80,0,-93,-39,passive,work
80,0,-93,-39,passive,work
80,0,-93,-37,passive,work
80,0,-93,-37,passive,work
82,0,-93,-37,passive,work
83,0,-93,-38,passive,work
83,0,-93,-38,passive,work
83,0,-93,-38,passive,work
83,0,-93,-38,passive,work
81,0,-93,-38,passive,work
81,0,-93,-38,passive,work
80,0,-93,-40,passive,work
80,0,-93,-40,passive,work
79,0,-93,-40,passive,work
79,0,-93,-38,passive,work
78,0,-93,-38,passive,work
78,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
76,0,-93,-37,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
77,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
71,0,-93,-38,passive,work
71,0,-93,-38,passive,work
72,0,-93,-37,passive,work
72,0,-93,-37,passive,work
72,0,-93,-37,passive,work
72,0,-93,-38,passive,work
72,0,-93,-38,passive,work
72,0,-93,-38,passive,work
72,0,-93,-40,passive,work
74,0,-93,-40,passive,work
74,0,-93,-40,passive,work
74,0,-93,-37,passive,work
74,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
77,0,-93,-38,passive,work
75,0,-93,-39,passive,work
75,0,-93,-39,passive,work
75,0,-93,-39,passive,work
75,0,-93,-39,passive,work
76,0,-93,-39,passive,work
78,0,-93,-39,passive,work
78,0,-93,-37,passive,work
78,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
79,0,-93,-38,passive,work
80,0,-93,-38,passive,work
82,0,-93,-37,passive,work
82,0,-93,-37,passive,work
82,0,-93,-37,passive,work
82,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
77,0,-93,-41,passive,work
77,0,-93,-41,passive,work
78,0,-93,-41,passive,work
78,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
76,0,-93,-37,passive,work
76,0,-93,-37,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
76,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-38,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
74,0,-93,-37,passive,work
74,0,-93,-37,passive,work
74,0,-93,-37,passive,work
74,0,-93,-37,passive,work
74,0,-93,-37,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
74,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
78,0,-93,-35,passive,work
78,0,-93,-35,passive,work
78,0,-93,-35,passive,work
78,0,-93,-35,passive,work
77,0,-93,-35,passive,work
77,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-35,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
72,0,-93,-36,passive,work
72,0,-93,-36,passive,work
73,0,-93,-35,passive,work
73,0,-93,-35,passive,work
73,0,-93,-35,passive,work
73,0,-93,-37,passive,work
74,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-36,passive,work
78,0,-93,-36,passive,work
79,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-36,passive,work
81,0,-93,-38,passive,work
81,0,-93,-38,passive,work
81,0,-93,-38,passive,work
83,0,-93,-37,passive,work
83,0,-93,-37,passive,work
83,0,-93,-37,passive,work
84,0,-93,-38,passive,work
85,0,-93,-38,passive,work
85,0,-93,-38,passive,work
85,0,-93,-38,passive,work
85,0,-93,-38,passive,work
88,0,-93,-38,passive,work
88,0,-93,-37,passive,work
88,0,-93,-37,passive,work
88,0,-93,-37,passive,work
85,0,-93,-38,passive,work
83,0,-93,-38,passive,work
83,0,-93,-38,passive,work
82,0,-93,-37,passive,work
81,0,-93,-37,passive,work
79,0,-93,-37,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
78,0,-93,-36,passive,work
78,0,-93,-36,passive,work
78,0,-93,-36,passive,work
79,0,-93,-36,passive,work
80,0,-93,-36,passive,work
80,0,-93,-36,passive,work
82,0,-93,-36,passive,work
82,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-37,passive,work
84,0,-93,-37,passive,work
86,0,-93,-37,passive,work
86,0,-93,-37,passive,work
86,0,-93,-37,passive,work
86,0,-93,-37,passive,work
85,0,-93,-37,passive,work
85,0,-93,-37,passive,work
84,0,-93,-37,passive,work
84,0,-93,-37,passive,work
83,0,-93,-37,passive,work
83,0,-93,-37,passive,work
83,0,-93,-36,passive,work
83,0,-93,-36,passive,work
83,0,-93,-36,passive,work
83,0,-93,-35,passive,work
83,0,-93,-35,passive,work
83,0,-93,-35,passive,work
83,0,-93,-36,passive,work
83,0,-93,-36,passive,work
83,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-36,passive,work
84,0,-93,-35,passive,work
83,0,-93,-35,passive,work
83,0,-93,-35,passive,work
83,0,-93,-41,passive,work
82,0,-93,-41,passive,work
79,0,-93,-41,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
79,0,-93,-36,passive,work
78,0,-93,-36,passive,work
78,0,-93,-37,passive,work
78,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-36,passive,work
77,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
76,0,-93,-36,passive,work
76,0,-93,-36,passive,work
76,0,-93,-36,passive,work
76,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-37,passive,work
77,0,-93,-37,passive,work
78,0,-93,-37,passive,work
78,0,-93,-37,passive,work
78,0,-93,-36,passive,work
78,0,-93,-36,passive,work
77,0,-93,-36,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-37,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
75,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-36,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-37,passive,work
73,0,-93,-40,passive,work
73,0,-93,-40,passive,work
73,0,-93,-40,passive,work
72,0,-93,-39,passive,work
72,0,-93,-39,passive,work
72,0,-93,-39,passive,work
72,0,-93,-38,passive,work
72,0,-93,-38,passive,work
71,0,-93,-38,passive,work
71,0,-93,-38,passive,work
71,0,-93,-38,passive,work
72,0,-93,-38,passive,work
73,0,-93,-40,passive,work
73,0,-93,-40,passive,work
72,0,-93,-40,passive,work
72,0,-93,-40,passive,videogames
72,0,-93,-39,passive,videogames
72,0,-93,-39,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-37,passive,videogames
72,0,-93,-34,passive,videogames
72,0,-93,-34,passive,videogames
72,0,-93,-34,passive,videogames
72,0,-93,-29,passive,videogames
72,0,-93,-29,passive,videogames
72,0,-93,-29,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-35,passive,videogames
72,0,-93,-33,passive,videogames
72,0,-93,-33,passive,videogames
72,0,-93,-33,passive,videogames
72,0,-93,-34,passive,videogames
75,0,-93,-34,passive,videogames
75,0,-93,-34,passive,videogames
75,0,-93,-34,passive,videogames
75,0,-93,-34,passive,videogames
75,0,-93,-34,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-33,passive,videogames
75,0,-93,-35,passive,videogames
75,0,-93,-35,passive,videogames
73,0,-93,-35,passive,videogames
73,0,-93,-35,passive,videogames
73,0,-93,-35,passive,videogames
73,0,-93,-35,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
73,0,-93,-34,passive,videogames
75,0,-93,-35,passive,videogames
75,0,-93,-35,passive,videogames
76,0,-93,-35,passive,videogames
77,0,-93,-34,passive,videogames
79,0,-93,-34,passive,videogames
79,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
83,0,-93,-34,passive,videogames
82,0,-93,-34,passive,videogames
82,0,-93,-34,passive,videogames
82,0,-93,-34,passive,videogames
81,0,-93,-34,passive,videogames
80,0,-93,-34,passive,videogames
80,0,-93,-34,passive,videogames
80,0,-93,-34,passive,videogames
80,0,-93,-34,passive,videogames
83,0,-93,-35,passive,videogames
83,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
85,0,-93,-34,passive,videogames
87,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
88,0,-93,-35,passive,videogames
88,0,-93,-35,passive,videogames
88,0,-93,-35,passive,videogames
88,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
86,0,-93,-34,passive,videogames
86,0,-93,-34,passive,videogames
86,0,-93,-34,passive,videogames
85,0,-93,-34,passive,videogames
85,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
86,0,-93,-35,passive,videogames
86,0,-93,-35,passive,videogames
86,0,-93,-35,passive,videogames
86,0,-93,-35,passive,videogames
85,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
83,0,-93,-35,passive,videogames
83,0,-93,-35,passive,videogames
83,0,-93,-34,passive,videogames
83,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
85,0,-93,-34,passive,videogames
85,0,-93,-34,passive,videogames
85,0,-93,-36,passive,videogames
85,0,-93,-36,passive,videogames
85,0,-93,-36,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-34,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-35,passive,videogames
84,0,-93,-38,passive,videogames
85,0,-93,-38,passive,videogames
85,0,-93,-38,passive,videogames
88,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
90,0,-93,-35,passive,videogames
90,0,-93,-35,passive,videogames
90,0,-93,-35,passive,videogames
90,0,-93,-35,passive,videogames
91,0,-93,-35,passive,videogames
91,0,-93,-35,passive,videogames
92,0,-93,-35,passive,videogames
92,0,-93,-35,passive,videogames
92,0,-93,-35,passive,videogames
92,0,-93,-34,passive,videogames
90,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
89,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
88,0,-93,-34,passive,videogames
86,0,-93,-34,passive,videogames
